Country Name,Indicator Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Grenada,CO2 emissions (kt),173,183.2,198,205.2,198.6,207.2,210.5,223.2,216.8,228,235.9,250.8,261.5,262.4,273.6,260.3,278.6,317.1,253.5,272.6,277.4,287.5,320.3,346.2,324.5,,
Grenada,CO2 emissions (kg per 2015 US$ of GDP),0.317290612,0.319950804,0.309429547,0.299987318,0.276808344,0.294760671,0.289504028,0.280430659,0.274164716,0.254535584,0.274314795,0.274813118,0.28384802,0.30499512,0.319647068,0.301800578,0.326792134,0.363407778,0.270648582,0.273418229,0.26820291,0.266154322,0.284127027,0.305038399,0.331525083,,
Grenada,CO2 emissions from gaseous fuel consumption (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Grenada,CO2 emissions from gaseous fuel consumption (kt),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Grenada,CO2 intensity (kg per kg of oil equivalent energy use),,,,,,,,,3.108108108,3.164556962,3.209876543,3.456790123,,,,,,,,,,,,,,,
Grenada,Energy use (kg of oil equivalent per capita),,,,,,,,,675.7003543,716.5272915,729.808628,724.9944059,,,,,,,,,,,,,,,
Grenada,Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",,,,,,,,,56.2179122,52.98237932,56.58443947,53.31944916,,,,,,,,,,,,,,,
Grenada,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,"Foreign direct investment, net inflows (% of GDP)",4.623176306,8.541765313,10.91832091,8.620548563,7.193118422,11.2880785,10.08424305,15.08695255,10.85166345,10.08648829,12.85058859,20.63505764,16.32403088,13.29698086,7.836536983,5.477156542,3.936816102,8.863846651,11.71668696,15.69116965,10.34781744,13.82821302,15.77396932,16.39731404,14.26200742,12.8452172,12.73209123
Grenada,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,2.222222222,,,,,,,,,,,,,,
Grenada,Forest area (% of land area),52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,52.05882353,
Grenada,Forest area (sq. km),177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,
Grenada,Land area where elevation is below 5 meters (% of total land area),,,,,7.817426286,,,,,,,,,,,,,,,7.817426286,,,,,,,
Greenland,"Community health workers (per 1,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Mortality rate, under-5 (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Agriculture, forestry, and fishing, value added (% of GDP)",,,,,,,,17.87780223,16.4497605,16.94566893,16.24524913,14.33132201,14.72917501,11.58610316,13.39820997,14.58080363,16.1929018,15.02702344,17.33559025,17.03779039,18.41173856,19.05687534,18.4301491,18.47636866,17.44634012,17.48632268,
Greenland,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Marine protected areas (% of territorial waters),,,,,,,,,,,,,,,,,,,,,4.518723191,4.518739185,4.518739185,4.51875,4.515592,4.513874531,4.5155921
Greenland,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Methane emissions (% change from 1990),9.1484409,10.27219305,11.25948958,12.16398332,12.11582251,12.86527226,12.6603776,13.65316615,14.18673719,14.93407462,15.68394682,16.48113491,17.2529752,18.02566042,18.7987681,19.98675578,21.17474346,,,,,,,,,,
Greenland,Methane emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions from solid fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions from solid fuel consumption (kt),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Greenland,CO2 emissions (kg per 2017 PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions (kg per PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions from liquid fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions from liquid fuel consumption (kt),363.033,385.035,359.366,374.034,454.708,407.037,377.701,429.039,583.053,608.722,627.057,638.058,660.06,575.719,663.727,707.731,568.385,553.717,506.046,509.713,509.713,,,,,,
Greenland,CO2 emissions (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions (kg per 2015 US$ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions from gaseous fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,CO2 emissions from gaseous fuel consumption (kt),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Greenland,CO2 intensity (kg per kg of oil equivalent energy use),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,Forest area (% of land area),0.00064384,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,0.000535997,
Greenland,Forest area (sq. km),2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,
Greenland,Land area where elevation is below 5 meters (% of total land area),,,,,5.101363534,,,,,,,,,,,,,,,5.101363534,,,,,,,
Guatemala,"Community health workers (per 1,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,"Mortality rate, under-5 (per 1,000 live births)",61.6,59,56.6,54.3,52.1,50.1,48.1,46.2,44.4,42.7,41,39.4,37.8,36.3,34.8,33.4,32.1,30.8,29.5,28.4,27.3,26.3,25.4,24.6,23.8,23,
Guatemala,"Agriculture, forestry, and fishing, value added (% of GDP)",24.05609994,23.72674188,23.43989883,23.04635982,22.82114793,14.17214684,14.17028685,13.4691279,13.0735433,12.58996769,11.44906829,11.63760793,11.33366489,11.8486079,11.23415169,11.25874275,10.72274975,10.3562211,10.0744835,9.967003032,9.661395473,9.696286632,9.435507565,9.408725551,9.926991862,9.298996817,9.306532549
Guatemala,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,,,,,,,,,,,,96,,,
Guatemala,Marine protected areas (% of territorial waters),,,,,,,,,,,,,,,,,,,,,0.807866388,0.900143644,0.900143644,0.900141,0.805985,0.805985153,0.8059852
Guatemala,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,2.222891592,2.387122798,2.551354003,2.715585208,2.879816414,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,3.044047619,,
Guatemala,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,1.306823663,,,,,,,,,,,,,
Guatemala,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,3.25,,,,,,,,,,,
Guatemala,Methane emissions (% change from 1990),14.06560978,12.78371614,332.3509859,25.79104988,303.9851033,28.33066229,50.65720234,161.0969975,30.44658915,75.13280552,28.72954774,31.72264748,32.62503725,34.23975225,40.51688386,41.9220527,43.32722154,,,,,,,,,,
Guatemala,Methane emissions (kt of CO2 equivalent),5552.21762,5648.670763,5683.836406,6058.302049,6103.230192,6296.13287,6764.615548,6645.625725,6796.025903,7148.233581,7186.920125,7632.00167,7866.760714,8246.704759,8534.098803,8571.850089,8749.016376,8911.092662,9194.421448,9416.737734,9736.553551,9986.211868,10150.13268,10380.6785,10598.09932,,
Guatemala,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,157.6,,,,,477.8,,,665.8,,797,,,,,,,,,,,,
Guatemala,CO2 emissions from solid fuel consumption (% of total),0,0,0,0.491914634,6.072738854,5.420132518,9.876733524,9.28926945,10.5063814,13.56026042,14.68711555,9.573795326,10.53773132,6.498481013,11.24119651,10.99475298,12.46478189,17.53169869,17.71726165,21.65639535,23.81659794,,,,,,
Guatemala,CO2 emissions from solid fuel consumption (kt),0,0,0,40.337,572.052,531.715,1034.094,979.089,1129.436,1562.142,1690.487,1188.108,1184.441,770.07,1287.117,1290.784,1514.471,2280.874,2471.558,3538.655,4158.378,,,,,,
Guatemala,CO2 emissions (kg per 2017 PPP $ of GDP),0.097063621,0.098467828,0.118622325,0.113034093,0.125355602,0.127644221,0.131098535,0.128730724,0.127315497,0.132164413,0.125369622,0.127003711,0.111393199,0.116884569,0.109719147,0.108061578,0.108583216,0.112127931,0.115192591,0.13009081,0.134366538,0.123466776,0.130563068,0.132061864,0.119250758,,
Guatemala,CO2 emissions (kg per PPP $ of GDP),0.141451614,0.1410654,0.168047384,0.157905508,0.17123882,0.17052332,0.172450336,0.166058332,0.159939313,0.160982603,0.148135381,0.146117342,0.125745781,0.131104373,0.121605781,0.117330837,0.114400999,0.116457445,0.117878186,0.128998812,0.134109981,0.123466776,0.127497942,0.126688843,0.112925388,,
Guatemala,CO2 emissions (metric tons per capita),0.588595818,0.608646614,0.7518684,0.726588571,0.814796785,0.828871341,0.863904873,0.85125378,0.850047957,0.892596491,0.874124842,0.923216169,0.820442149,0.848874194,0.804898453,0.810858922,0.824228643,0.867210614,0.914557102,1.057073109,1.10261826,1.027517281,1.105753673,1.145372815,1.000407336,,
Guatemala,CO2 emissions from liquid fuel consumption (% of total),98.33957997,105.9231145,96.56285887,98.6512439,88.83326964,90.34800204,84.58266476,82.00302657,85.10851163,83.08046875,82.70662033,80.31350524,77.61381673,85.13010127,76.15830568,75.3078109,73.52108642,70.38046887,69.81757706,64.56523256,62.27179267,,,,,,
Guatemala,CO2 emissions from liquid fuel consumption (kt),6087.22,6937.964,8005.061,8089.402,8368.094,8863.139,8855.805,8643.119,9149.165,9570.87,9519.532,9966.906,8723.793,10087.917,8720.126,8841.137,8932.812,9156.499,9739.552,10549.959,10872.655,,,,,,
Guatemala,CO2 emissions (kt),6202,6566.3,8305.3,8218.5,9443.3,9840,10494.3,10568.6,10780.4,11557.6,11550.1,12442.2,11272.3,11884.4,11477.6,11774.9,12183.7,13046.3,13998.5,16455.9,17451.9,16530.1,18075.7,19017.8,16865.2,,
Guatemala,CO2 emissions (kg per 2015 US$ of GDP),0.197441498,0.200297858,0.241295032,0.229927756,0.254991496,0.259646878,0.266673453,0.261856983,0.258978206,0.268841606,0.255020013,0.258343987,0.22658994,0.237760183,0.223184675,0.219812938,0.220874027,0.228084491,0.234318454,0.264623595,0.273321047,0.251149349,0.265584236,0.268633006,0.242573355,,
Guatemala,CO2 emissions from gaseous fuel consumption (% of total),0.355444265,0.335908397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Guatemala,CO2 emissions from gaseous fuel consumption (kt),22.002,22.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Guatemala,CO2 intensity (kg per kg of oil equivalent energy use),1.131931664,1.144683844,1.332225128,1.199634024,1.337929828,1.364719185,1.444839824,1.399182898,1.385647655,1.476947882,1.45294766,1.458002023,1.377905892,1.265582687,1.1231661,1.077066098,1.097329714,1.0801165,1.055374318,,,,,,,,
Guatemala,Energy use (kg of oil equivalent per capita),518.9862486,530.3959952,563.3306974,604.3118083,607.4955299,605.5050029,596.5398034,606.7471081,611.736235,602.3859363,599.5329716,631.5676533,593.720684,668.796352,714.9102221,750.609079,749.0445437,800.6522343,863.5689345,,,,,,,,
Guatemala,Electric power consumption (kWh per capita),261.9355787,242.7615981,317.1221998,365.5708147,332.1897665,359.5987555,364.8481937,453.8742172,486.9064354,486.1645073,540.4390869,552.4961496,540.8572883,549.9211082,556.0430604,550.2869363,550.2659935,578.9026189,601.1897311,,,,,,,,
Guatemala,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",85.58450972,85.80831688,88.87671987,94.01171406,93.46252898,93.2463348,90.52558497,91.75523946,91.62248112,89.19370034,85.98682727,86.88261561,80.61073698,92.08899718,97.45246682,100.0321993,98.67852375,103.5221165,108.770401,,,,,,,,
Guatemala,"Electricity production from renewable sources, excluding hydroelectric (% of total)",13.14150104,15.12532411,6.934470377,11.47983793,10.01984127,10.41488817,10.24067194,11.35494832,11.42894292,10.97030687,11.51114377,13.00822293,13.259922,16.59113518,20.56673788,18.95218386,19.51763706,20.25201613,23.39235788,25.34816422,,,,,,,
Guatemala,"Electricity production from renewable sources, excluding hydroelectric (kWh)",443000000,525000000,309000000,595000000,606000000,610000000,634000000,802000000,879000000,883000000,940000000,1139000000,1156000000,1501000000,1829000000,1740000000,1837000000,2009000000,2510000000,2803000000,,,,,,,
Guatemala,Electricity production from oil sources (% of total),31.35568081,31.77758571,44.27737882,42.25352113,39.36838624,43.45227932,42.46486836,37.08056067,28.38382525,26.6492732,31.19030125,39.4814984,31.52099105,42.78766442,22.99561453,22.60102385,19.9638759,17.04637097,14.13793103,18.24923133,,,,,,,
Guatemala,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Guatemala,Electricity production from natural gas sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Guatemala,Electricity production from hydroelectric sources (% of total),55.50281815,53.09709018,48.78815081,45.53347482,41.69973545,37.56189175,31.49733484,37.8592666,33.35066961,36.51385265,40.44819985,34.61626313,42.1541638,32.51906709,43.28123243,45.48524126,47.36506587,46.91532258,45.18173346,35.04250317,,,,,,,
Guatemala,Electricity production from coal sources (% of total),0,0,0,0.73316612,8.912037037,8.570940755,15.79712486,13.70522441,14.51046678,13.23145732,13.50722508,12.89401553,13.06492315,8.102133304,13.15641516,12.96155103,13.15342116,15.78629032,17.28797763,21.36010128,,,,,,,
Guatemala,"Foreign direct investment, net inflows (% of GDP)",0.490595257,3.549179704,6.941303683,5.047380675,-4.088355635,-5.088199642,-4.974498761,0.09032397,1.363175678,2.016175047,2.135875182,2.559591983,1.899522171,1.346278294,2.710307012,1.87038252,2.822563122,2.872161359,2.433021532,1.935088006,1.280458727,1.393289785,1.257900416,1.517071085,1.292375081,4.180876164,1.408734938
Guatemala,Agricultural irrigated land (% of total agricultural land),,,,,,,,6.30632451,,,,,,,,,,,,,,,,,,,
Guatemala,Forest area (% of land area),41.41470698,40.88092572,40.34714446,39.8133632,39.27958193,38.82549459,38.37140724,37.9173199,37.46323255,37.0091452,36.55505786,36.10097051,35.64688317,35.19279582,34.73870847,34.48338932,34.22807018,33.97275103,33.71743188,33.46211273,33.35386338,33.24561404,33.13736469,33.02911534,32.92086599,32.81261665,
Guatemala,Forest area (sq. km),44380,43808,43236,42664,42092,41605.4,41118.8,40632.2,40145.6,39659,39172.4,38685.8,38199.2,37712.6,37226,36952.4,36678.8,36405.2,36131.6,35858,35742,35626,35510,35394,35278,35162,
Guatemala,Land area where elevation is below 5 meters (% of total land area),,,,,0.732624066,,,,,,,,,,,,,,,0.732624066,,,,,,,
Guam,"Community health workers (per 1,000 people)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,"Mortality rate, under-5 (per 1,000 live births)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,"Agriculture, forestry, and fishing, value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Marine protected areas (% of territorial waters),,,,,,,,,,,,,,,,,,,,,0.008887348,0.009067416,0.009067416,0.009067,0.018284,0.0197942,0.0197942
Guam,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Methane emissions (% change from 1990),15.83506494,18.34621821,20.59859837,23.01725584,25.44580822,27.88984826,30.35561406,32.66177084,34.99180444,37.29667058,39.62777971,42.14172937,44.87078553,47.71772004,50.76061658,52.26822275,53.77582891,,,,,,,,,,
Guam,Methane emissions (kt of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions from solid fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions from solid fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions (kg per 2017 PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions (kg per PPP $ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions (metric tons per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions from liquid fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions from liquid fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions (kg per 2015 US$ of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions from gaseous fuel consumption (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 emissions from gaseous fuel consumption (kt),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,CO2 intensity (kg per kg of oil equivalent energy use),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Energy use (kg of oil equivalent per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,"Foreign direct investment, net inflows (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,Forest area (% of land area),44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.81481481,45.18518519,45.55555556,45.92592593,46.2962963,51.85185185,51.85185185,51.85185185,51.85185185,51.85185185,51.85185185,
Guam,Forest area (sq. km),240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,242,244,246,248,250,280,280,280,280,280,280,
Guam,Land area where elevation is below 5 meters (% of total land area),,,,,4.945440256,,,,,,,,,,,,,,,4.945440256,,,,,,,
Guyana,"Community health workers (per 1,000 people)",,,,,,,,,,,,,,0.326,0.325,,,,,,,,,,,,
Guyana,"Mortality rate, under-5 (per 1,000 live births)",51.7,50.4,49.1,47.9,46.6,45.4,44.3,43.3,42.3,41.4,40.5,39.7,38.8,38.1,37.4,36.6,35.9,35,34.1,33.1,32.2,31.3,30.3,29.4,28.5,27.7,
Guyana,"Agriculture, forestry, and fishing, value added (% of GDP)",37.76895871,36.35332438,33.90585331,35.01394943,29.9832313,29.73738379,30.88166411,32.11281097,31.49373198,28.88586973,34.00026711,30.38474275,31.72756477,29.42411913,28.5284323,25.6836014,25.4400079,25.64757337,24.5940865,25.44300833,20.38724091,22.75792505,19.53579387,17.59533673,16.85117865,13.48893863,
Guyana,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,3.1,3.1,3.1,3.1,3.1,3,3,3,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2
Guyana,Ease of doing business rank (1=most business-friendly regulations),,,,,,,,,,,,,,,,,,,,,,,,134,,,
Guyana,Marine protected areas (% of territorial waters),,,,,,,,,,,,,,,,,,,,,0.012416916,0.012712372,0.012712372,0.018885,0.018885,0.018885171,0.0188852
Guyana,"Annual freshwater withdrawals, total (% of internal resources)",0.643153527,0.652489627,0.661825726,0.671161826,0.680497925,0.674124481,0.667751037,0.661377593,0.655004149,0.648630705,0.63879668,0.628962656,0.619128631,0.609294606,0.599460581,0.599460581,0.599460581,0.599460581,0.599460581,0.599460581,0.599460581,0.599460581,0.599460581,0.599460581,0.599460581,,
Guyana,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",,,,,,,,,,,,,,7.170624212,,,,,,,,,,,,,
Guyana,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),,,-30.866,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Disaster risk reduction progress score (1-5 scale; 5=best),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Methane emissions (% change from 1990),33.53898818,32.32416511,235.172551,-2.130318831,-14.0707718,4.063209012,-1.711579031,3.731242288,5.770807626,4.606933885,-7.265852008,-0.273852645,9.624646738,1046.901246,65.77319588,67.43092784,69.08865979,,,,,,,,,,
Guyana,Methane emissions (kt of CO2 equivalent),1341.731839,1379.448722,1286.535606,1387.037489,1173.500685,1229.125407,1110.97263,1287.679853,1183.964575,1113.318353,1076.683892,1105.554431,1193.34997,1237.463009,1286.261048,1348.138727,1378.056405,1520.979084,1661.021763,1719.674442,1423.889832,1570.465223,1523.510614,1600.573505,1846.596396,,
Guyana,HFC gas emissions (thousand metric tons of CO2 equivalent),,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,CO2 emissions from solid fuel consumption (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Guyana,CO2 emissions from solid fuel consumption (kt),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Guyana,CO2 emissions (kg per 2017 PPP $ of GDP),0.288485718,0.296145659,0.305645494,0.294853625,0.285928232,0.276777485,0.270031587,0.271062702,0.27578221,0.249284639,0.213306693,0.239667623,0.235313387,0.230439245,0.239245808,0.236774433,0.245684133,0.23403912,0.240386007,0.240658512,0.276266655,0.265805472,0.266159193,0.273026321,0.188424507,,
Guyana,CO2 emissions (kg per PPP $ of GDP),0.398788602,0.402437573,0.410724229,0.390716093,0.370495143,0.350736031,0.336936283,0.3316769,0.32863,0.288022844,0.239077093,0.261554217,0.251969738,0.2451791,0.251526147,0.24386118,0.252744382,0.236041099,0.246808512,0.242022703,0.28444176,0.265805472,0.259910785,0.261918071,0.178429981,,
Guyana,CO2 emissions (metric tons per capita),2.096683657,2.280422293,2.30951094,2.289931321,2.187336556,2.163438443,2.133172349,2.127111268,2.198378799,1.950220413,1.757460438,2.121818165,2.126500033,2.165966951,2.352219186,2.461067143,2.689370213,2.643226031,2.747100777,2.754761063,3.265238372,3.241131369,3.293512273,3.500331141,3.472771017,,
Guyana,CO2 emissions from liquid fuel consumption (% of total),96.08468354,92.5277907,94.71337143,96.52218391,96.97668675,97.26493902,97.56030864,96.65487654,97.49389222,97.12594595,97.05142857,97.633875,97.4046875,96.65487654,97.71721591,97.38590164,99.7424,97.78666667,97.54932039,95.87863415,94.61177489,,,,,,
